geometry,u,v,key,oneway,length,n_trafficLights,n_giveWaySignal,n_stopSignal,n_pedestrianCrossings,n_cyclingPath,n_cycleParking,n_parkingLeft,n_parkingRight,n_roundaboutNearBy,n_streetLighting_segments,p_pTStop,mean_zonalSpeed,roadType_tertiary,roadType_residential,roadType_primary,roadType_unavailable,roadType_living_street,roadType_pedestrian,roadType_secondary,roadType_primary_link,roadType_service,roadType_secondary_link,roadType_tertiary_link,surfaceType_asphalt,surfaceType_unavailable,surfaceType_sett,surfaceType_paving_stones,surfaceType_paving_stones:20,surfaceType_cobblestone,surfaceType_paving_stones:30,surfaceType_unhewn_cobblestone,surfaceType_paved,numberOfLanes,maxSpeed,accidents_noSeverity,accidents_mild,accidents_severe,accidents_deceased,total_accidents_pedestrian,total_accidents_motorcycle,total_accidents_bicycle,total_accidents,total_accidents_VRU,travelDemand_micro,travelDemand_privateVehicle,n_cornering_right,mean_avg_magnitude_cornering_right,mean_max_magnitude_cornering_right,n_cornering_left,mean_avg_magnitude_cornering_left,mean_max_magnitude_cornering_left,n_brake,mean_avg_magnitude_brake,mean_max_magnitude_brake,n_speedup,mean_avg_magnitude_speedup,mean_max_magnitude_speedup
"LINESTRING (-3.6977371 40.422168899999996, -3.6979491536399998 40.42224393629, -3.6980334463599993 40.422273763709995, -3.698245499999999 40.42234880000001)",2996,3005,0,True,59.9362408548232,0,0,0,1,0,0,0,0,0,0,0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.0,30.0,0,0,0,0,0,0,0,0,0,320.47309252013986,46001,369,320,1790,322,3,2623,1370,1549,4404,1,234,247
"LINESTRING (-3.696773799999999 40.42272729999999, -3.6967165876 40.42293552199998, -3.6966562000000005 40.4231553)",2997,2993,0,True,49.33041449383592,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.0,20.0,0,0,0,0,0,0,0,0,0,73.53616432302792,38151,1205,1062,2224,1266,2029,1877,164,3396,3983,1,385,426
"LINESTRING (-3.696773799999999 40.42272729999999, -3.6965518531099995 40.422690553069984, -3.6958293302599996 40.422570927619994, -3.695607499999999 40.4225342)",2997,2992,0,True,131.3898286464852,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0,20.0,6,0,0,0,0,0,0,5,0,329.80363248881764,4727,496,339,482,1411,522,710,983,403,1576,1,378,601
"LINESTRING (-3.6975801999999995 40.4230007, -3.6973671491199998 40.42292846772, -3.6969868508799997 40.422799532279996, -3.696773799999999 40.42272729999999)",2990,2997,0,True,94.635195194921,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0,20.0,1,1,0,0,0,0,0,2,0,329.80363248881764,35657,965,1263,2548,1238,108,1967,77,1509,3333,2,185,48
"LINESTRING (-3.6955759 40.4230961, -3.6955885305199994 40.42287150857, -3.6955948694799994 40.42275879143, -3.695607499999999 40.4225342)",2727,2992,0,True,62.54767944306607,0,1,0,0,0,0,0,0,0,0,0,0.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.0,30.0,0,1,0,0,0,1,0,1,1,545.6352401223397,27052,1156,2164,2224,740,602,2276,359,1042,3170,1,720,510
"LINESTRING (-3.6955759 40.4230961, -3.6958004943700002 40.423108407680004, -3.6964316056300004 40.42314299231999, -3.6966562000000005 40.4231553)",2727,2993,0,True,120.24360157083132,0,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.0,50.0,0,0,0,0,0,0,0,0,0,43.97914553386051,15435,638,264,2264,1465,2529,2142,1115,2597,555,2,297,668
"LINESTRING (-3.695544 40.4236766, -3.6955563421099997 40.42345200454999, -3.6955635578900004 40.423320695449995, -3.6955759 40.4230961)",2977,2727,0,True,64.61352878038305,0,1,0,1,0,0,0,0,0,0,0,0.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.0,50.0,0,1,0,0,0,0,1,1,1,545.6352401223397,3812,1035,612,967,120,1112,459,29,2645,2324,4,624,350
"LINESTRING (-3.694534215312048 40.42391233824011, -3.6943924 40.4238984, -3.6943653470273574 40.42397631736351, -3.694070234785497 40.424826293006866, -3.6937901916154288 40.42563286704848, -3.6937164 40.42584540000001)",5285,2979,0,True,244.89858590101852,0,0,0,4,0,0,1,1,0,1,1,0.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4.0,30.0,1,1,0,0,0,1,0,2,1,38.85420294409899,18040,965,1488,2861,1222,1735,3023,1216,3093,3422,3,468,313
"LINESTRING (-3.694534215312048 40.42391233824011, -3.6945887 40.4239507, -3.694711 40.423947, -3.6947449907082066 40.42395874193703, -3.6947658178623923 40.42396593658362, -3.6949119 40.4240164, -3.694949350000001 40.42407350002423)",5285,2976,0,True,52.44888631841489,0,2,0,1,0,0,0,0,0,1,1,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4.0,50.0,0,0,0,0,0,0,0,0,0,28.52214521757285,33243,1131,737,3033,1779,2504,1949,651,1585,1722,2,116,806
"LINESTRING (-3.694534215312048 40.42391233824011, -3.6945887 40.4239507, -3.6947387117315857 40.424001334874696, -3.6947789000000006 40.4240149, -3.69485094876579 40.424054996403086, -3.6949868000000006 40.42413059999999, -3.694949350000001 40.42407350002423)",5285,2976,1,True,63.87926796167616,0,3,0,1,0,0,0,0,0,2,1,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2.0,50.0,0,0,0,0,0,0,0,0,0,258.2328000316356,40843,614,1416,3124,1973,91,159,500,2917,847,0,482,385
"LINESTRING (-3.694949350000001 40.42407350002423, -3.6949119 40.4240164, -3.6947750783261184 40.42394011110738, -3.6947499624778097 40.4239261070377, -3.6947252 40.42391229999999, -3.6946590999999995 40.4238921, -3.694534215312048 40.42391233824011)",2976,5285,0,True,53.19645864599653,0,2,0,1,0,0,0,0,0,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2.0,50.0,0,0,0,0,0,0,0,0,0,131.019820952356,1789,735,479,2932,1157,1075,466,727,88,1185,3,187,944
"LINESTRING (-3.6966562000000005 40.4231553, -3.69660001704 40.42337310162, -3.6965606768400003 40.42352560977, -3.6965046 40.423743)",2993,2994,0,True,67.50338264584991,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.0,20.0,0,0,0,0,0,0,0,0,0,73.53616432302792,36953,279,1413,2710,259,819,1439,1347,448,2787,0,49,77
"LINESTRING (-3.6901942000000005 40.4205419, -3.6900824036003557 40.420737092691375, -3.689635252129098 40.42151780387173, -3.6895683 40.42163469999999, -3.688861974844565 40.42134042086222, -3.6887527405928773 40.42129491014928, -3.6885450999999994 40.4212084)",2730,2731,0,True,263.15752200234107,2,0,0,1,0,0,1,1,0,0,0,0.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.0,50.0,0,0,0,0,0,0,0,0,0,219.8927696792741,43381,616,2139,2756,1583,614,2752,886,3279,2331,3,266,523
"LINESTRING (-3.6891757999999992 40.42014165000489, -3.6891606 40.42016730000001, -3.6892901999999994 40.420186, -3.6893499641586085 40.42020952883191, -3.6899849584698607 40.4204595227206, -3.6901942000000005 40.4205419)",21100,2730,0,True,125.84852012040469,0,2,0,1,0,0,1,1,0,1,1,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6.0,30.0,0,0,0,0,0,0,0,0,0,181.23078833695703,27360,783,1387,738,311,554,87,73,2613,1692,1,290,488
"LINESTRING (-3.6920459 40.425768899999994, -3.6918464988032627 40.425664924868435, -3.6915280999999998 40.425498899999994, -3.691194 40.425272199999995, -3.6911490307023525 40.42524569317059, -3.6909553 40.425131500000006)",2980,2738,0,True,140.57270392379564,0,0,0,2,0,0,0,0,0,1,1,0.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3.0,50.0,1,0,0,0,0,1,0,1,1,349.646262827224,34210,1337,1107,1053,761,431,2763,1196,256,75,4,504,787
"LINESTRING (-3.6924026999999997 40.4260381, -3.69236561445 40.426259991150005, -3.6923026855500005 40.42663650884999, -3.6922656000000003 40.42685839999999)",2741,2742,0,True,92.43187489291,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2.0,30.0,1,0,0,0,0,0,0,1,0,73.11028307010582,7411,676,50,2103,96,2459,803,634,1653,1875,0,534,910
"LINESTRING (-3.6924026999999997 40.4260381, -3.692604199272723 40.426138182669064, -3.6933095575629387 40.4264885270618, -3.6934752 40.4265708, -3.693487499999998 40.4265327000108)",2741,2743,0,True,137.53974653541349,0,0,0,2,0,0,0,0,0,1,0,0.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3.0,50.0,2,7,1,0,0,6,1,5,5,270.5587852377857,10262,1325,985,1019,330,87,2176,1136,2638,3176,3,444,500
"LINESTRING (-3.6922656000000003 40.42685839999999, -3.6922358110199993 40.42708137027999, -3.6922320889800004 40.42710922971999, -3.6922023 40.4273322)",2742,2752,0,True,53.125526641444814,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.0,30.0,0,0,0,0,0,0,0,0,0,73.11028307010582,14966,272,539,32,2024,382,461,1203,3026,3766,3,287,838
"LINESTRING (-3.6922656000000003 40.42685839999999, -3.6920429022499994 40.4268263977, -3.6916267977500006 40.42676660229999, -3.6914041 40.4267346)",2742,2751,0,False,96.7298939442992,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.0,50.0,0,0,0,0,0,0,0,0,0,10.070013469469798,12627,953,1722,2014,1662,654,3263,357,3366,3782,5,395,569
"LINESTRING (-3.6914041 40.4267346, -3.6916267977500006 40.42676660229999, -3.6920429022499994 40.4268263977, -3.6922656000000003 40.42685839999999)",2751,2742,0,False,96.7298939442992,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2.0,50.0,0,0,0,0,0,0,0,0,0,10.070013469469798,43127,1324,1927,781,2004,446,196,764,3026,1800,0,656,103
"LINESTRING (-3.693487499999998 40.4265327000108, -3.6934752 40.4265708, -3.6936407368027253 40.42665316682961, -3.6936823282897366 40.426673861677315, -3.6938461999999994 40.426755400000005, -3.693857999999997 40.426715200012)",2743,2971,0,True,55.16066445846168,1,0,0,1,0,0,0,0,0,0,0,0.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3.0,50.0,0,0,0,0,0,0,0,0,0,270.5587852377857,2063,144,1162,1291,1386,1459,380,163,1214,4481,2,91,11
"LINESTRING (-3.693487499999998 40.4265327000108, -3.6934997999999992 40.42649459999999, -3.693334360398558 40.42641202243704, -3.6925292895529553 40.42601017917916, -3.6922471614173262 40.42586935767284, -3.6920459 40.425768899999994)",2743,2980,0,True,185.04672216371495,1,0,0,1,0,0,0,0,0,2,1,0.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3.0,50.0,0,1,0,0,0,1,0,1,1,349.646262827224,12674,362,622,1323,1475,2113,1521,232,227,262,1,160,417
"LINESTRING (-3.693857999999997 40.426715200012, -3.6938698000000003 40.426674999999996, -3.6937052893326374 40.42659478993407, -3.6936659823797338 40.42657562513865, -3.6934997999999992 40.42649459999999, -3.693487499999998 40.4265327000108)",2971,2743,0,True,54.85516656435165,1,0,0,1,0,0,0,0,0,0,0,0.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3.0,50.0,0,0,0,0,0,0,0,0,0,349.646262827224,19136,962,1073,1893,1718,494,1252,1023,1078,3449,5,120,526
"LINESTRING (-3.6937164 40.42584540000001, -3.6936453265499996 40.42605880665336, -3.693558550559999 40.42631936208744, -3.693487499999998 40.4265327000108)",2979,2743,0,True,80.51664321455166,0,0,0,1,0,0,0,0,0,0,0,0.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2.0,30.0,0,1,0,0,0,1,0,1,1,38.85420294409899,2426,32,731,894,1508,1918,62,1376,530,696,3,165,610
"LINESTRING (-3.6922023 40.4273322, -3.6921732436800005 40.42755524831999, -3.69212875632 40.427896751679995, -3.6920997 40.42811979999999)",2752,2756,0,True,88.27267250925817,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4.0,30.0,1,0,0,0,0,0,0,1,0,73.11028307010582,31711,1173,1160,2692,253,2231,2449,963,3025,2497,4,488,454
"LINESTRING (-3.6937766 40.42740349999998, -3.69355194739 40.427393325489994, -3.69265307656078 40.42735261565697, -3.69242695261 40.427342374510005, -3.6922023 40.4273322)",2982,2752,0,True,175.14548080237182,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.0,50.0,0,0,0,0,0,0,0,0,0,22.105275911453333,37244,1136,1520,3,1962,1705,1002,235,1830,826,4,57,418
"LINESTRING (-3.6914041 40.4267346, -3.6911818098400007 40.42670038503, -3.69069279016 40.426625114969994, -3.6904705 40.4265909)",2751,2750,0,True,104.9816435436396,2,0,0,2,0,0,0,0,0,0,0,0.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.0,50.0,0,0,0,0,0,0,0,0,0,17.465842035058927,43325,1287,222,473,1253,8,593,186,1392,2487,0,587,691
"LINESTRING (-3.6910940000000005 40.428068999999994, -3.69114491842 40.42784989152, -3.6913485789641647 40.42697351412518, -3.6913531815800003 40.42695370848, -3.6914041 40.4267346)",2754,2751,0,True,152.2565750275577,0,0,0,1,0,0,0,0,0,0,0,0.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.0,50.0,0,1,0,0,0,0,0,1,0,16.886666726966315,33318,229,2233,1176,1740,2218,1357,907,1675,2382,3,126,620
"LINESTRING (-3.693857999999997 40.426715200012, -3.693892 40.4266417, -3.693978541695727 40.426526686932064, -3.6941564043869257 40.42629030915353, -3.6942911000000005 40.4261113)",2971,2975,0,True,82.876320768657,1,0,0,1,0,0,0,0,0,0,0,0.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.0,30.0,1,0,0,0,0,0,0,1,0,275.40230792811604,35187,366,1358,566,201,2248,1069,343,320,3016,2,730,681
"LINESTRING (-3.693857999999997 40.426715200012, -3.6938461999999994 40.426755400000005, -3.69400988238262 40.42683755931255, -3.694814019390929 40.42724119067924, -3.6952097000000004 40.4274398, -3.695461240017297 40.427672640774944, -3.6955312 40.42773739999999, -3.6956074332725177 40.42784207863865)",2971,2962,0,True,237.2973020441472,2,0,0,3,0,0,0,0,0,1,2,0.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4.0,50.0,2,10,0,0,0,8,0,5,5,452.2901570423032,16844,368,455,3161,1191,76,2779,63,1915,3025,2,320,198
"LINESTRING (-3.6937766 40.42740349999998, -3.6937954699869633 40.427179345040024, -3.693816024690092 40.42693517748093, -3.693824499999999 40.4268345, -3.693857999999997 40.426715200012)",2982,2971,0,True,77.23505457351715,2,0,0,1,0,0,0,0,0,0,0,0.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.0,30.0,0,2,0,0,0,1,0,2,1,203.8061843315056,38453,559,1153,2081,1895,1546,3305,1349,2478,698,2,330,676
"LINESTRING (-3.6947680000000003 40.4271361, -3.694567902605712 40.427033377990966, -3.694032625705236 40.426758588212735, -3.6938698000000003 40.426674999999996, -3.693857999999997 40.426715200012)",2970,2971,0,True,116.86742509434752,1,0,0,1,0,0,0,0,0,0,0,0.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3.0,50.0,0,0,0,0,0,0,0,0,0,349.646262827224,40303,152,72,657,1764,2012,2511,592,700,1479,0,269,226
"LINESTRING (-3.6920459 40.425768899999994, -3.6920974813399994 40.42563450680999, -3.692152099999999 40.42549219999999)",2980,2981,0,True,32.93953970130101,0,0,0,1,0,0,0,0,0,0,0,0.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2.0,50.0,0,0,0,0,0,0,0,0,0,67.85775469540425,25332,1092,1038,2859,476,1961,242,828,73,4499,3,299,38
"LINESTRING (-3.6904069 40.4268245, -3.69043762516 40.42671164784, -3.6904705 40.4265909)",2755,2750,0,True,26.90709849000173,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.0,50.0,0,0,0,0,0,0,0,0,0,299.0870255087505,6291,1176,1364,2090,107,1196,1939,1048,770,676,2,256,349
"LINESTRING (-3.6920997 40.42811979999999, -3.69207187332 40.42834300689999, -3.6920431266799993 40.4285735931, -3.6920153 40.4287968)",2756,2757,0,True,75.82354812102481,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.0,30.0,2,0,0,0,0,0,0,2,0,73.11028307010582,43206,587,2136,2709,950,2621,1097,1067,3046,1461,3,727,806
"LINESTRING (-3.6920997 40.42811979999999, -3.69232436168 40.428131028919985, -3.693223067705503 40.42817594756417, -3.693493638319999 40.42818947107999, -3.693718299999999 40.4282007)",2756,2758,0,True,180.1143777222196,1,0,0,1,0,0,0,0,0,0,0,0.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.0,50.0,0,0,0,0,0,0,0,0,0,110.03865314092756,48061,880,272,2426,1924,35,3121,90,1242,4152,1,372,106
"LINESTRING (-3.6910940000000005 40.428068999999994, -3.6913186733800005 40.42808034871999, -3.69187502662 40.42810845127999, -3.6920997 40.42811979999999)",2754,2756,0,True,111.91499356040444,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.0,30.0,1,0,0,0,0,0,0,1,0,110.03865314092756,6146,447,2253,587,125,1426,384,1093,1218,857,1,75,563
"LINESTRING (-3.6901007 40.4280175, -3.6903253844599986 40.4280291493, -3.6908694148700003 40.428057355849994, -3.6910940000000005 40.428068999999994)",2753,2754,0,True,110.54353620082308,0,0,0,1,0,0,0,0,0,0,0,0.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3.0,50.0,1,1,0,0,0,1,0,2,1,110.03865314092756,26445,1197,1558,2503,420,695,2092,1300,3130,1584,3,676,58
"LINESTRING (-3.6910407 40.4294639, -3.691046209314078 40.42923902759339, -3.6910682469744303 40.42833952147536, -3.691069431295481 40.42829118131517, -3.6910729 40.4281496, -3.6910940000000005 40.428068999999994)",2761,2754,0,True,155.3763256076771,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.0,30.0,1,0,0,0,0,0,0,1,0,39.69028719871193,35587,1035,1123,561,1023,2461,3046,222,1855,4360,2,179,756
"LINESTRING (-3.690014 40.4271136, -3.6901951661900005 40.42698029599, -3.69022573381 40.42695780401, -3.6904069 40.4268245)",2919,2755,0,True,54.21364748881288,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.0,30.0,1,3,0,0,0,2,0,4,2,37.492059762306354,29266,687,1557,1623,317,1971,3388,659,1394,154,0,583,281
"LINESTRING (-3.6901007 40.4280175, -3.6901566121200005 40.4277996582, -3.69035098788 40.42704234180001, -3.6904069 40.4268245)",2753,2755,0,True,136.88727922060758,0,0,0,1,0,0,0,0,0,1,0,0.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.0,50.0,1,0,0,0,0,0,0,1,0,299.0870255087505,9144,191,752,895,1871,2063,847,815,1005,3828,1,607,56
"LINESTRING (-3.6920153 40.4287968, -3.6919968339199998 40.42902101741999, -3.6919753660799994 40.429281682580005, -3.6919568999999997 40.4295059)",2757,3442,0,True,79.07548597426633,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2.0,30.0,0,0,0,0,0,0,0,0,0,73.11028307010582,2993,429,711,3298,12,218,2729,1373,2617,3405,0,690,328
"LINESTRING (-3.6920153 40.4287968, -3.6922400211000004 40.428808376499994, -3.6931386423958807 40.4288546689462, -3.693430878899999 40.4288697235, -3.6936556000000005 40.4288813)",2757,3443,0,True,182.54303628516183,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.0,50.0,0,0,0,0,0,0,0,0,0,9.414613039853725,6099,1345,917,2249,190,93,245,1187,2922,1097,3,474,826
"LINESTRING (-3.693718299999999 40.4282007, -3.693943087149999 40.42820981735999, -3.694815012850001 40.428245182640005, -3.6950398000000004 40.4282543)",2758,2965,0,True,146.99094774692017,1,0,0,0,0,0,0,0,0,0,1,0.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.0,50.0,0,1,0,0,0,1,0,1,1,110.03865314092756,32541,957,818,2147,1267,956,3050,355,3361,1684,4,723,731
"LINESTRING (-3.693718299999999 40.4282007, -3.6937347056199985 40.42797636791999, -3.69376019438 40.42762783207999, -3.6937766 40.42740349999998)",2758,2982,0,True,88.83661737272274,1,0,0,1,0,0,0,0,0,0,0,0.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.0,30.0,1,0,0,0,0,0,0,1,0,203.8061843315056,7530,1100,1646,103,954,1770,1515,446,493,3965,0,741,210
"LINESTRING (-3.6936556000000005 40.4288813, -3.693676234569999 40.42865731453999, -3.6936976654299998 40.42842468546, -3.693718299999999 40.4282007)",3443,2758,0,True,75.96150645975102,1,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.0,30.0,3,1,0,0,0,1,0,4,1,203.8061843315056,46495,559,1908,836,2001,982,455,69,347,764,3,337,777
"LINESTRING (-3.6919568999999997 40.4295059, -3.6919231866 40.429728345620006, -3.6918296134 40.43034575438, -3.6917959000000002 40.43056820000001)",3442,2769,0,True,119.41120514363362,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2.0,30.0,0,1,0,0,0,1,0,1,1,73.11028307010582,33789,706,1418,2334,1750,175,1708,330,2484,1058,3,3,72
"LINESTRING (-3.6919568999999997 40.4295059, -3.6917321561399987 40.4294955974, -3.6912652606200003 40.4294741942, -3.6910407 40.4294639)",3442,2761,0,True,101.94971424196088,0,0,0,0,0,1,0,0,0,0,0,0.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.0,30.0,0,0,0,0,0,0,0,0,0,103.86140845249592,9753,1001,1291,2445,1282,1037,103,1300,1968,1290,4,13,475
"LINESTRING (-3.6935978000000005 40.4295871, -3.6933731607899993 40.42957598371999, -3.692474439794364 40.42953151047676, -3.692181539209999 40.42951701627999, -3.6919568999999997 40.4295059)",3441,3442,0,True,182.59113711093573,1,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2.0,30.0,2,1,0,0,0,1,0,3,1,103.86140845249592,30125,526,1283,579,865,2175,2233,864,1599,81,3,389,703
"LINESTRING (-3.6935978000000005 40.4295871, -3.6936161572800006 40.42936293792, -3.69363724272 40.42910546208001, -3.6936556000000005 40.4288813)",3441,3443,0,True,78.7045002290779,1,0,0,1,0,0,0,0,0,0,0,0.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.0,30.0,0,0,0,0,0,0,0,0,0,203.8061843315056,27339,59,644,1506,424,1481,3166,232,2931,3623,2,248,113
"LINESTRING (-3.6950398000000004 40.4282543, -3.6951803126799994 40.42812794216, -3.6953247 40.4279981)",2965,2963,0,False,42.586568003933714,0,0,0,1,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2.0,50.0,0,0,0,0,0,0,0,0,0,545.1910968418506,39310,907,457,225,338,574,1081,286,2692,3841,2,437,819
"LINESTRING (-3.6950398000000004 40.4282543, -3.694874546800001 40.428407038879996, -3.6942137638547994 40.42901778195167, -3.693763053200001 40.42943436112, -3.6935978000000005 40.4295871)",2965,3441,0,False,218.23239716388156,1,0,0,1,0,1,0,0,0,0,1,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2.0,50.0,5,6,1,0,1,3,2,5,5,272.59606553251376,20747,1314,1079,130,1457,1432,2697,438,3282,2676,3,514,71
"LINESTRING (-3.6935978000000005 40.4295871, -3.693763053200001 40.42943436112, -3.6944238361452006 40.42882361804832, -3.694874546800001 40.428407038879996, -3.6950398000000004 40.4282543)",3441,2965,0,False,218.23239716388156,1,0,0,1,0,1,0,0,0,0,1,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4.0,50.0,0,0,0,0,0,0,0,0,0,272.59606553251376,46403,821,302,1434,410,1395,620,259,475,4334,1,160,679
"LINESTRING (-3.6953247 40.4279981, -3.6951841873199998 40.42812445784, -3.6950398000000004 40.4282543)",2963,2965,0,False,42.586568003933714,0,0,0,1,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2.0,50.0,0,0,0,0,0,0,0,0,0,545.1910968418506,46079,242,588,2755,1651,1099,1103,599,1837,3670,5,350,830
"LINESTRING (-3.6910407 40.4294639, -3.6908159726399994 40.42945468508, -3.68995556544 40.429419404179995, -3.6897311 40.42941019999999)",2761,2762,0,True,145.7026823287873,1,0,0,1,0,0,0,0,0,1,0,0.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.0,30.0,0,0,0,0,0,0,0,0,0,103.86140845249592,34753,477,1420,2455,1934,230,0,1394,1008,2395,0,96,827
"LINESTRING (-3.6907453999999995 40.43058419999999, -3.69080274726 40.43036663773999, -3.6909835594500002 40.42968067805, -3.6910407 40.4294639)",2768,2761,0,True,128.8418780687328,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2.0,50.0,0,1,0,0,0,1,0,1,1,39.69028719871193,48199,395,923,2488,12,828,885,856,3289,2870,5,358,760
"LINESTRING (-3.6894147999999998 40.430604399999986, -3.6896396714 40.43060098619999, -3.690520528599999 40.43058761379999, -3.6907453999999995 40.43058419999999)",2772,2768,0,True,147.89936582069825,2,0,0,1,0,0,0,0,0,0,0,0.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.0,30.0,1,0,0,0,0,1,0,1,1,73.61044288464285,20836,412,71,2018,532,1512,3364,959,2025,2846,2,418,832
